t,x,y,z,vx,vy,vz,speed,roll,pitch,yaw,soc,thrust,state
0.0025,0,0,0,0,0,0,0,0,-2.1204e-20,0,100,174.49,ARMED
0.005,-6.5227e-27,0,0,-2.2177e-24,0,0,2.2177e-24,0,-3.1803e-20,0,100,338.41,ARMED
0.0075,-2.6302e-26,0,0,-6.725e-24,0,0,6.725e-24,0,-3.7101e-20,0,100,492.4,ARMED
0.01,-6.46e-26,0,0,-1.3021e-23,0,0,1.3021e-23,0,4.5065e-20,0,100,637.05,ARMED
0.0125,-6.5489e-26,0,0,-3.0224e-25,0,0,3.0224e-25,0,8.6138e-20,0,99.999,772.95,ARMED
0.015,4.2748e-27,0,0,2.372e-23,0,0,2.372e-23,0,1.0667e-19,0,99.999,900.61,ARMED
0.0175,1.6253e-25,0,0,5.3807e-23,0,0,5.3807e-23,0,1.1693e-19,0,99.999,1020.5,ARMED
0.02,4.175e-25,0,0,8.6689e-23,0,0,8.6689e-23,0,1.2206e-19,0,99.998,1133.2,ARMED
0.0225,7.717e-25,0,3.241e-06,1.4168e-22,0,0.0012964,0.0012964,0,1.2463e-19,0,99.998,1239,ARMED
0.025,1.2775e-24,0,1.4901e-05,2.0233e-22,0,0.0046641,0.0046641,0,1.2719e-19,0,99.997,1338.4,ARMED
0.0275,1.9489e-24,0,3.9845e-05,2.6855e-22,0,0.0099776,0.0099776,0,1.2975e-19,0,99.997,1431.8,ARMED
0.03,2.7995e-24,0,8.2643e-05,3.4025e-22,0,0.017119,0.017119,0,1.3232e-19,0,99.996,1519.6,ARMED
0.0325,3.8429e-24,0,0.00014759,4.1732e-22,0,0.025977,0.025977,0,1.3488e-19,0,99.995,1602,ARMED
0.035,5.0921e-24,0,0.00023871,4.9969e-22,0,0.036449,0.036449,0,-3.219e-20,0,99.994,1679.4,ARMED
0.0375,6.29e-24,0,0.0003598,4.7918e-22,0,0.048436,0.048436,0,-1.9922e-19,0,99.994,1752.2,ARMED
0.04,7.1583e-24,0,0.00051442,3.4731e-22,0,0.061847,0.061847,0,-3.662e-19,0,99.993,1820.5,ARMED
0.0425,7.3992e-24,0,0.0007059,9.6351e-23,0,0.076595,0.076595,0,-5.3314e-19,0,99.992,1884.7,ARMED
0.045,6.6974e-24,0,0.0009374,-2.807e-22,0,0.092599,0.092599,0,-7.0005e-19,0,99.991,1945,ARMED
0.0475,4.7219e-24,0,0.0012119,-7.9021e-22,0,0.10978,0.10978,0,-8.669e-19,0,99.99,2001.6,ARMED
0.05,1.1271e-24,0,0.001532,-1.4379e-21,0,0.12808,0.12808,0,-1.0337e-18,0,99.989,2054.9,ARMED
0.0525,-4.4456e-24,0,0.0019006,-2.2291e-21,0,0.14741,0.14741,0,-1.2005e-18,0,99.988,2104.9,ARMED
0.055,-1.2367e-23,0,0.0023199,-3.1684e-21,0,0.16772,0.16772,0,-1.3672e-18,0,99.987,2151.8,ARMED
0.0575,-2.3017e-23,0,0.0027923,-4.2601e-21,0,0.18895,0.18895,0,-1.5339e-18,0,99.985,2195.9,ARMED
0.06,-3.6787e-23,0,0.0033199,-5.508e-21,0,0.21105,0.21105,0,-1.7006e-18,0,99.984,2237.4,ARMED
0.0625,-5.4075e-23,0,0.0039048,-6.9155e-21,0,0.23396,0.23396,0,-1.8672e-18,0,99.983,2276.3,ARMED
0.065,-7.529e-23,0,0.0045488,-8.4858e-21,0,0.25762,0.25762,0,-2.0338e-18,0,99.982,2312.9,ARMED
0.0675,-1.0084e-22,0,0.0052539,-1.0221e-20,0,0.28201,0.28201,0,-1.861e-18,0,99.98,2347.3,ARMED
0.07,-1.3042e-22,0,0.0060215,-1.1832e-20,0,0.30706,0.30706,0,-1.6883e-18,0,99.979,2379.5,ARMED
0.0725,-1.637e-22,0,0.0068534,-1.3311e-20,0,0.33275,0.33275,0,-1.1764e-18,0,99.978,2409.9,ARMED
0.075,-1.9958e-22,0,0.007751,-1.4354e-20,0,0.35903,0.35903,0,-3.2539e-19,0,99.976,2438.3,ARMED
0.0775,-2.362e-22,0,0.0087156,-1.4645e-20,0,0.38587,0.38587,0,8.6469e-19,0,99.975,2465.1,ARMED
0.08,-2.7085e-22,0,0.0097487,-1.3862e-20,0,0.41323,0.41323,0,2.0545e-18,0,99.974,2490.2,ARMED
0.0825,-3.0082e-22,0,0.010851,-1.1984e-20,0,0.44108,0.44108,0,3.244e-18,0,99.972,2513.8,ARMED
0.085,-3.233e-22,0,0.012025,-8.993e-21,0,0.46939,0.46939,0,4.0939e-18,0,99.971,2536,ARMED
0.0875,-3.3627e-22,0,0.01327,-5.1868e-21,0,0.49814,0.49814,0,4.9436e-18,0,99.969,2556.9,ARMED
0.09,-3.3765e-22,0,0.014588,-5.5545e-22,0,0.5273,0.5273,0,5.7931e-18,0,99.968,2576.5,ARMED
0.0925,-3.2538e-22,0,0.015981,4.9104e-21,0,0.55684,0.55684,0,6.6424e-18,0,99.966,2594.8,ARMED
0.095,-2.9733e-22,0,0.017447,1.1219e-20,0,0.58673,0.58673,0,7.8308e-18,0,99.965,2612.1,ARMED
0.0975,-2.5057e-22,0,0.01899,1.8703e-20,0,0.61697,0.61697,0,9.3581e-18,0,99.963,2628.3,ARMED
0.1,-1.8133e-22,0,0.020609,2.7698e-20,0,0.64752,0.64752,0,1.1224e-17,0,99.962,2643.6,ARMED
0.1025,-8.4963e-23,0,0.022305,3.8545e-20,0,0.67837,0.67837,0,1.3429e-17,0,99.96,2657.9,ARMED
0.105,4.4011e-23,0,0.024078,5.1589e-20,0,0.7095,0.7095,0,1.5973e-17,0,99.959,2671.4,ARMED
0.1075,2.1195e-22,0,0.025931,6.7177e-20,0,0.74089,0.74089,0,1.8177e-17,0,99.957,2684,ARMED
0.11,4.2444e-22,0,0.027862,8.4994e-20,0,0.77253,0.77253,0,2.038e-17,0,99.955,2695.9,ARMED
0.1125,6.8707e-22,0,0.029873,1.0505e-19,0,0.8044,0.8044,0,2.2243e-17,0,99.954,2707,ARMED
0.115,1.0046e-21,0,0.031964,1.2703e-19,0,0.83649,0.83649,0,2.3767e-17,0,99.952,2717.5,ARMED
0.1175,1.3811e-21,0,0.034136,1.506e-19,0,0.86878,0.86878,0,2.529e-17,0,99.951,2727.4,ARMED
0.12,1.8206e-21,0,0.036389,1.7576e-19,0,0.90126,0.90126,0,2.6813e-17,0,99.949,2736.6,ARMED
0.1225,2.3269e-21,0,0.038724,2.0253e-19,0,0.93393,0.93393,0,2.7997e-17,0,99.947,2745.3,ARMED
0.125,2.9032e-21,0,0.041141,2.3055e-19,0,0.96676,0.96676,0,2.918e-17,0,99.946,2753.5,ARMED
0.1275,3.5529e-21,0,0.04364,2.5984e-19,0,0.99975,0.99975,0,3.0362e-17,0,99.944,2761.1,ARMED
0.13,4.2789e-21,0,0.046222,2.904e-19,0,1.0329,1.0329,0,3.1884e-17,0,99.943,2768.3,ARMED
0.1325,5.0853e-21,0,0.048888,3.2257e-19,0,1.0662,1.0662,0,3.3405e-17,0,99.941,2775.1,ARMED
0.135,5.9762e-21,0,0.051637,3.5635e-19,0,1.0996,1.0996,0,3.4926e-17,0,99.939,2781.5,ARMED
0.1375,6.9555e-21,0,0.05447,3.9174e-19,0,1.1331,1.1331,0,3.6447e-17,0,99.938,2787.4,ARMED
0.14,8.0274e-21,0,0.057387,4.2875e-19,0,1.1668,1.1668,0,3.7628e-17,0,99.936,2793,ARMED
0.1425,9.1949e-21,0,0.060388,4.6703e-19,0,1.2005,1.2005,0,3.8808e-17,0,99.934,2798.3,ARMED
0.145,1.0461e-20,0,0.063474,5.0657e-19,0,1.2344,1.2344,0,3.9989e-17,0,99.933,2803.3,ARMED
0.1475,1.183e-20,0,0.066645,5.4739e-19,0,1.2683,1.2683,0,4.1169e-17,0,99.931,2807.9,ARMED
0.15,1.3304e-20,0,0.069901,5.8948e-19,0,1.3024,1.3024,0,4.2009e-17,0,99.929,2812.3,ARMED
0.1525,1.4885e-20,0,0.073242,6.3246e-19,0,1.3365,1.3365,0,4.2849e-17,0,99.927,2814.7,ARMED
0.155,1.6576e-20,0,0.076668,6.7633e-19,0,1.3706,1.3706,0,4.4028e-17,0,99.926,2817,ARMED
0.1575,1.8379e-20,0,0.08018,7.2145e-19,0,1.4048,1.4048,0,4.5547e-17,0,99.924,2819.1,ARMED
0.16,2.03e-20,0,0.083778,7.6816e-19,0,1.439,1.439,0,4.7065e-17,0,99.922,2821.2,ARMED
0.1625,2.234e-20,0,0.087461,8.1634e-19,0,1.4732,1.4732,0,4.7564e-17,0,99.921,2816.7,ARMED
0.165,2.4503e-20,0,0.091229,8.6496e-19,0,1.5072,1.5072,0,4.7385e-17,0,99.919,2812.5,ARMED
0.1675,2.6786e-20,0,0.095082,9.1333e-19,0,1.5412,1.5412,0,4.6867e-17,0,99.917,2808.5,ARMED
0.17,2.9189e-20,0,0.099019,9.611e-19,0,1.575,1.575,0,4.601e-17,0,99.916,2804.8,ARMED
0.1725,3.1708e-20,0,0.10304,1.0078e-18,0,1.6087,1.6087,0,4.4135e-17,0,99.914,2795.1,ARMED
0.175,3.434e-20,0,0.10715,1.0525e-18,0,1.6422,1.6422,0,4.1922e-17,0,99.912,2785.9,ARMED
0.1775,3.7077e-20,0,0.11134,1.0948e-18,0,1.6755,1.6755,0,3.8691e-17,0,99.911,2777.4,ARMED
0.18,3.9911e-20,0,0.11561,1.1338e-18,0,1.7086,1.7086,0,3.4443e-17,0,99.909,2769.3,ARMED
0.1825,4.2832e-20,0,0.11996,1.1682e-18,0,1.7415,1.7415,0,2.9857e-17,0,99.907,2755.8,ARMED
0.185,4.5827e-20,0,0.1244,1.198e-18,0,1.774,1.774,0,2.4254e-17,0,99.906,2743,ARMED
0.1875,4.8882e-20,0,0.12891,1.222e-18,0,1.8064,1.8064,0,1.7974e-17,0,99.904,2731.1,ARMED
0.19,5.1981e-20,0,0.13351,1.2398e-18,0,1.8385,1.8385,0,1.0678e-17,0,99.903,2719.9,ARMED
0.1925,5.5107e-20,0,0.13818,1.2502e-18,0,1.8702,1.8702,0,2.7058e-18,0,99.901,2703.6,ARMED
0.195,5.8239e-20,0,0.14294,1.2528e-18,0,1.9016,1.9016,0,-5.9434e-18,0,99.899,2688.3,ARMED
0.1975,6.1356e-20,0,0.14777,1.247e-18,0,1.9328,1.9328,0,-1.5269e-17,0,99.898,2673.9,ARMED
0.2,6.4437e-20,0,0.15268,1.2322e-18,0,1.9636,1.9636,0,-2.5271e-17,0,99.896,2660.5,ARMED
0.2025,6.7457e-20,0,0.15766,1.2079e-18,0,1.9941,1.9941,0,-3.5948e-17,0,99.895,2642.3,ARMED
0.205,7.039e-20,0,0.16272,1.1735e-18,0,2.0242,2.0242,0,-4.7302e-17,0,99.893,2625.2,ARMED
0.2075,7.3212e-20,0,0.16786,1.1286e-18,0,2.054,2.054,0,-5.8992e-17,0,99.892,2609.2,ARMED
0.21,7.5894e-20,0,0.17307,1.0729e-18,0,2.0834,2.0834,0,-7.1697e-17,0,99.89,2594.2,ARMED
0.2125,7.8409e-20,0,0.17835,1.0058e-18,0,2.1125,2.1125,0,-8.5416e-17,0,99.889,2574.8,ARMED
0.215,8.0725e-20,0,0.1837,9.2633e-19,0,2.1412,2.1412,0,-9.9811e-17,0,99.887,2556.5,ARMED
0.2175,8.281e-20,0,0.18913,8.3414e-19,0,2.1695,2.1695,0,-1.1488e-16,0,99.886,2539.4,ARMED
0.22,8.4632e-20,0,0.19462,7.287e-19,0,2.1974,2.1974,0,-1.3062e-16,0,99.884,2523.3,ARMED
0.2225,8.6156e-20,0,0.20018,6.0978e-19,0,2.225,2.225,0,-1.4704e-16,0,99.883,2503.2,ARMED
0.225,8.7349e-20,0,0.20581,4.7693e-19,0,2.2522,2.2522,0,-1.6414e-16,0,99.882,2484.3,ARMED
0.2275,8.8173e-20,0,0.21151,3.2971e-19,0,2.2789,2.2789,0,-1.8224e-16,0,99.88,2466.5,ARMED
0.23,8.8591e-20,0,0.21727,1.6736e-19,0,2.3054,2.3054,0,-2.0102e-16,0,99.879,2449.8,ARMED
0.2325,8.8566e-20,0,0.2231,-1.0215e-20,0,2.3314,2.3314,0,-2.2082e-16,0,99.877,2429.3,ARMED
0.235,8.8056e-20,0,0.22899,-2.0372e-19,0,2.357,2.357,0,-2.4162e-16,0,99.876,2410,ARMED
0.2375,8.7022e-20,0,0.23495,-4.1386e-19,0,2.3822,2.3822,0,-2.6344e-16,0,99.875,2391.9,ARMED
0.24,8.5418e-20,0,0.24097,-6.4134e-19,0,2.4071,2.4071,0,-2.8594e-16,0,99.874,2374.9,ARMED
0.2425,8.3203e-20,0,0.24705,-8.8609e-19,0,2.4315,2.4315,0,-3.091e-16,0,99.872,2354.3,ARMED
0.245,8.0332e-20,0,0.25318,-1.1485e-18,0,2.4555,2.4555,0,-3.3294e-16,0,99.871,2335,ARMED
0.2475,7.676e-20,0,0.25938,-1.4289e-18,0,2.4792,2.4792,0,-3.5745e-16,0,99.87,2316.8,ARMED
0.25,7.244e-20,0,0.26564,-1.7278e-18,0,2.5025,2.5025,0,-3.8229e-16,0,99.868,2299.8,ARMED
0.2525,6.7329e-20,0,0.27195,-2.0445e-18,0,2.5253,2.5253,0,-4.0815e-16,0,99.867,2279.3,ARMED
0.255,6.1379e-20,0,0.27832,-2.3799e-18,0,2.5478,2.5478,0,-4.3434e-16,0,99.866,2260.1,ARMED
0.2575,5.4545e-20,0,0.28475,-2.7338e-18,0,2.5699,2.5699,0,-4.612e-16,0,99.865,2242,ARMED
0.26,4.6777e-20,0,0.29123,-3.1069e-18,0,2.5916,2.5916,0,-4.8873e-16,0,99.864,2225.1,ARMED
0.2625,3.8031e-20,0,0.29776,-3.4986e-18,0,2.6129,2.6129,0,-5.1693e-16,0,99.862,2204.9,ARMED
0.265,2.8258e-20,0,0.30434,-3.9093e-18,0,2.6338,2.6338,0,-5.4547e-16,0,99.861,2186,ARMED
0.2675,1.741e-20,0,0.31098,-4.3392e-18,0,2.6544,2.6544,0,-5.7433e-16,0,99.86,2168.2,ARMED
0.27,5.4393e-21,0,0.31766,-4.7883e-18,0,2.6746,2.6746,0,-6.0387e-16,0,99.859,2151.5,ARMED
0.2725,-7.701e-21,0,0.3244,-5.2561e-18,0,2.6943,2.6943,0,-6.3408e-16,0,99.858,2131.8,ARMED
0.275,-2.2059e-20,0,0.33118,-5.7431e-18,0,2.7137,2.7137,0,-6.6496e-16,0,99.857,2113.2,ARMED
0.2775,-3.7683e-20,0,0.33802,-6.2496e-18,0,2.7327,2.7327,0,-6.9618e-16,0,99.856,2095.8,ARMED
0.28,-5.4622e-20,0,0.34489,-6.7757e-18,0,2.7514,2.7514,0,-7.2806e-16,0,99.855,2079.5,ARMED
0.2825,-7.2924e-20,0,0.35182,-7.3208e-18,0,2.7697,2.7697,0,-7.6028e-16,0,99.854,2060.2,ARMED
0.285,-9.2637e-20,0,0.35879,-7.885e-18,0,2.7876,2.7876,0,-7.9316e-16,0,99.853,2042.2,ARMED
0.2875,-1.1381e-19,0,0.3658,-8.4687e-18,0,2.8052,2.8052,0,-8.2672e-16,0,99.852,2025.2,ARMED
0.29,-1.3649e-19,0,0.37286,-9.0723e-18,0,2.8224,2.8224,0,-8.606e-16,0,99.85,2009.2,ARMED
0.2925,-1.6073e-19,0,0.37995,-9.6948e-18,0,2.8392,2.8392,0,-8.9516e-16,0,99.849,1990.6,ARMED
0.295,-1.8657e-19,0,0.38709,-1.0337e-17,0,2.8556,2.8556,0,-9.3005e-16,0,99.848,1973,ARMED
0.2975,-2.1406e-19,0,0.39427,-1.0998e-17,0,2.8718,2.8718,0,-9.6526e-16,0,99.848,1956.6,ARMED
0.3,-2.4326e-19,0,0.40149,-1.1678e-17,0,2.8875,2.8875,0,-1.0008e-15,0,99.847,1941.1,ARMED
0.3025,-2.742e-19,0,0.40875,-1.2378e-17,0,2.9029,2.9029,0,-1.037e-15,0,99.846,1923,ARMED
0.305,-3.0694e-19,0,0.41604,-1.3096e-17,0,2.918,2.918,0,-1.0736e-15,0,99.845,1906.1,ARMED
0.3075,-3.4152e-19,0,0.42338,-1.3833e-17,0,2.9327,2.9327,0,-1.1101e-15,0,99.844,1890.1,ARMED
0.31,-3.78e-19,0,0.43074,-1.4589e-17,0,2.9471,2.9471,0,-1.1466e-15,0,99.843,1875.2,ARMED
0.3125,-4.164e-19,0,0.43815,-1.5363e-17,0,2.9612,2.9612,0,-1.1835e-15,0,99.842,1857.7,ARMED
0.315,-4.5679e-19,0,0.44558,-1.6155e-17,0,2.9749,2.9749,0,-1.2204e-15,0,99.841,1841.4,ARMED
0.3175,-4.992e-19,0,0.45305,-1.6964e-17,0,2.9882,2.9882,0,-1.2569e-15,0,99.84,1826,ARMED
0.32,-5.4368e-19,0,0.46056,-1.7791e-17,0,3.0013,3.0013,0,-1.2933e-15,0,99.839,1811.6,ARMED
0.3225,-5.9027e-19,0,0.46809,-1.8634e-17,0,3.014,3.014,0,-1.3295e-15,0,99.838,1794.8,ARMED
0.325,-6.39e-19,0,0.47566,-1.9493e-17,0,3.0264,3.0264,0,-1.3653e-15,0,99.838,1779,ARMED
0.3275,-6.8992e-19,0,0.48326,-2.0368e-17,0,3.0385,3.0385,0,-1.4007e-15,0,99.837,1764.2,ARMED
0.33,-7.4307e-19,0,0.49088,-2.1259e-17,0,3.0503,3.0503,0,-1.4358e-15,0,99.836,1750.3,ARMED
0.3325,-7.9847e-19,0,0.49854,-2.2163e-17,0,3.0618,3.0618,0,-1.4706e-15,0,99.835,1734.2,ARMED
0.335,-8.5618e-19,0,0.50622,-2.3081e-17,0,3.0729,3.0729,0,-1.505e-15,0,99.834,1719,ARMED
0.3375,-9.1621e-19,0,0.51393,-2.4013e-17,0,3.0838,3.0838,0,-1.5392e-15,0,99.833,1704.8,ARMED
0.34,-9.7861e-19,0,0.52166,-2.4958e-17,0,3.0943,3.0943,0,-1.5734e-15,0,99.833,1691.5,ARMED
0.3425,-1.0434e-18,0,0.52942,-2.5916e-17,0,3.1046,3.1046,0,-1.6075e-15,0,99.832,1676,ARMED
0.345,-1.1106e-18,0,0.53721,-2.6886e-17,0,3.1145,3.1145,0,-1.6412e-15,0,99.831,1661.5,ARMED
0.3475,-1.1803e-18,0,0.54502,-2.7868e-17,0,3.1241,3.1241,0,-1.6743e-15,0,99.83,1647.8,ARMED
0.35,-1.2524e-18,0,0.55286,-2.8862e-17,0,3.1335,3.1335,0,-1.7075e-15,0,99.83,1635,ARMED
0.3525,-1.3271e-18,0,0.56071,-2.9866e-17,0,3.1426,3.1426,0,-1.7405e-15,0,99.829,1620.2,ARMED
0.355,-1.4043e-18,0,0.56859,-3.0881e-17,0,3.1514,3.1514,0,-1.773e-15,0,99.828,1606.3,ARMED
0.3575,-1.4841e-18,0,0.57649,-3.1906e-17,0,3.1599,3.1599,0,-1.8053e-15,0,99.827,1593.2,ARMED
0.36,-1.5664e-18,0,0.58441,-3.2942e-17,0,3.1681,3.1681,0,-1.8372e-15,0,99.827,1580.9,ARMED
0.3625,-1.6514e-18,0,0.59235,-3.3987e-17,0,3.1761,3.1761,0,-1.8688e-15,0,99.826,1566.7,ARMED
0.365,-1.739e-18,0,0.60031,-3.5041e-17,0,3.1838,3.1838,0,-1.8999e-15,0,99.825,1553.4,ARMED
0.3675,-1.8292e-18,0,0.60829,-3.6104e-17,0,3.1912,3.1912,0,-1.9306e-15,0,99.825,1540.9,ARMED
0.37,-1.9222e-18,0,0.61628,-3.7175e-17,0,3.1984,3.1984,0,-1.9612e-15,0,99.824,1529.1,ARMED
0.3725,-2.0178e-18,0,0.6243,-3.8254e-17,0,3.2053,3.2053,0,-1.9916e-15,0,99.823,1515.6,ARMED
0.375,-2.1162e-18,0,0.63233,-3.934e-17,0,3.2119,3.2119,0,-2.0218e-15,0,99.823,1502.9,ARMED
0.3775,-2.2173e-18,0,0.64037,-4.0434e-17,0,3.2182,3.2182,0,-2.0514e-15,0,99.822,1490.9,ARMED
0.38,-2.3211e-18,0,0.64843,-4.1536e-17,0,3.2244,3.2244,0,-2.0808e-15,0,99.821,1479.7,ARMED
0.3825,-2.4277e-18,0,0.65651,-4.2643e-17,0,3.2303,3.2303,0,-2.1099e-15,0,99.821,1466.7,ARMED
0.385,-2.5371e-18,0,0.6646,-4.3757e-17,0,3.2359,3.2359,0,-2.1389e-15,0,99.82,1454.6,ARMED
0.3875,-2.6493e-18,0,0.6727,-4.4877e-17,0,3.2412,3.2412,0,-2.1676e-15,0,99.819,1443.2,ARMED
0.39,-2.7643e-18,0,0.68082,-4.6003e-17,0,3.2464,3.2464,0,-2.1959e-15,0,99.819,1432.4,ARMED
0.3925,-2.8821e-18,0,0.68895,-4.7135e-17,0,3.2513,3.2513,0,-2.224e-15,0,99.818,1420.1,ARMED
0.395,-3.0028e-18,0,0.69709,-4.8271e-17,0,3.2559,3.2559,0,-2.2516e-15,0,99.818,1408.5,ARMED
0.3975,-3.1263e-18,0,0.70524,-4.9413e-17,0,3.2604,3.2604,0,-2.2787e-15,0,99.817,1397.6,ARMED
0.4,-3.2527e-18,0,0.7134,-5.056e-17,0,3.2646,3.2646,0,-2.3054e-15,0,99.817,1387.4,ARMED
0.4025,-3.382e-18,0,0.72157,-5.171e-17,0,3.2685,3.2685,0,-2.3316e-15,0,99.816,1375.6,ARMED
0.405,-3.5142e-18,0,0.72975,-5.2864e-17,0,3.2723,3.2723,0,-2.3577e-15,0,99.815,1364.6,ARMED
0.4075,-3.6492e-18,0,0.73794,-5.4022e-17,0,3.2758,3.2758,0,-2.3834e-15,0,99.815,1354.2,ARMED
0.41,-3.7872e-18,0,0.74614,-5.5184e-17,0,3.2791,3.2791,0,-2.4087e-15,0,99.814,1344.5,ARMED
0.4125,-3.9281e-18,0,0.75434,-5.6349e-17,0,3.2822,3.2822,0,-2.4339e-15,0,99.814,1333.3,ARMED
0.415,-4.0719e-18,0,0.76256,-5.7517e-17,0,3.285,3.285,0,-2.4589e-15,0,99.813,1322.8,ARMED
0.4175,-4.2186e-18,0,0.77077,-5.8687e-17,0,3.2877,3.2877,0,-2.4836e-15,0,99.813,1312.9,ARMED
0.42,-4.3682e-18,0,0.779,-5.9861e-17,0,3.2902,3.2902,0,-2.5079e-15,0,99.812,1303.6,ARMED
0.4225,-4.5208e-18,0,0.78723,-6.1037e-17,0,3.2924,3.2924,0,-2.5318e-15,0,99.812,1293,ARMED
0.425,-4.6764e-18,0,0.79547,-6.2215e-17,0,3.2944,3.2944,0,-2.5556e-15,0,99.811,1283,ARMED
0.4275,-4.8348e-18,0,0.80371,-6.3395e-17,0,3.2963,3.2963,0,-2.5792e-15,0,99.811,1273.6,ARMED
0.43,-4.9963e-18,0,0.81195,-6.4578e-17,0,3.2979,3.2979,0,-2.6027e-15,0,99.81,1264.7,ARMED
0.4325,-5.1607e-18,0,0.8202,-6.5761e-17,0,3.2994,3.2994,0,-2.626e-15,0,99.81,1254.6,ARMED
0.435,-5.3281e-18,0,0.82845,-6.6947e-17,0,3.3006,3.3006,0,-2.649e-15,0,99.809,1245.1,ARMED
0.4375,-5.4984e-18,0,0.83671,-6.8134e-17,0,3.3017,3.3017,0,-2.6718e-15,0,99.809,1236.2,ARMED
0.44,-5.6717e-18,0,0.84496,-6.9323e-17,0,3.3025,3.3025,0,-2.6944e-15,0,99.808,1227.8,ARMED
0.4425,-5.848e-18,0,0.85322,-7.0512e-17,0,3.3032,3.3032,0,-2.7166e-15,0,99.808,1218.2,ARMED
0.445,-6.0272e-18,0,0.86148,-7.1703e-17,0,3.3037,3.3037,0,-2.7381e-15,0,99.807,1209.2,ARMED
0.4475,-6.2095e-18,0,0.86974,-7.2894e-17,0,3.304,3.304,0,-2.759e-15,0,99.807,1200.7,ARMED
0.45,-6.3947e-18,0,0.878,-7.4087e-17,0,3.3042,3.3042,0,-2.7791e-15,0,99.806,1192.7,ARMED
0.4525,-6.5829e-18,0,0.88626,-7.5279e-17,0,3.3041,3.3041,0,-2.7986e-15,0,99.806,1183.6,ARMED
0.455,-6.7741e-18,0,0.89452,-7.6471e-17,0,3.3039,3.3039,0,-2.8174e-15,0,99.805,1175.1,ARMED
0.4575,-6.9682e-18,0,0.90278,-7.7662e-17,0,3.3035,3.3035,0,-2.8357e-15,0,99.805,1167,ARMED
0.46,-7.1654e-18,0,0.91104,-7.8853e-17,0,3.303,3.303,0,-2.8532e-15,0,99.804,1159.5,ARMED
0.4625,-7.3655e-18,0,0.91929,-8.0043e-17,0,3.3023,3.3023,0,-2.8698e-15,0,99.804,1150.8,ARMED
0.465,-7.5685e-18,0,0.92755,-8.1231e-17,0,3.3014,3.3014,0,-2.8857e-15,0,99.803,1142.7,ARMED
0.4675,-7.7746e-18,0,0.9358,-8.2417e-17,0,3.3003,3.3003,0,-2.9009e-15,0,99.803,1135.1,ARMED
0.47,-7.9836e-18,0,0.94405,-8.3603e-17,0,3.2991,3.2991,0,-2.9152e-15,0,99.803,1128,ARMED
0.4725,-8.1956e-18,0,0.95229,-8.4785e-17,0,3.2978,3.2978,0,-2.9289e-15,0,99.802,1119.8,ARMED
0.475,-8.4105e-18,0,0.96053,-8.5965e-17,0,3.2962,3.2962,0,-2.9419e-15,0,99.802,1112.1,ARMED
0.4775,-8.6283e-18,0,0.96877,-8.7142e-17,0,3.2946,3.2946,0,-2.9543e-15,0,99.801,1104.9,ARMED
0.48,-8.8491e-18,0,0.977,-8.8317e-17,0,3.2927,3.2927,0,-2.9657e-15,0,99.801,1098.1,ARMED
0.4825,-9.0728e-18,0,0.98523,-8.9488e-17,0,3.2908,3.2908,0,-2.9764e-15,0,99.801,1090.4,ARMED
0.485,-9.2995e-18,0,0.99345,-9.0655e-17,0,3.2886,3.2886,0,-2.9863e-15,0,99.8,1083.1,ARMED
0.4875,-9.529e-18,0,1.0017,-9.1819e-17,0,3.2863,3.2863,0,-2.9956e-15,0,99.8,1076.3,ARMED
0.49,-9.7615e-18,0,1.0099,-9.2979e-17,0,3.2839,3.2839,0,-3.0041e-15,0,99.799,1069.9,ARMED
0.4925,-9.9968e-18,0,1.0181,-9.4134e-17,0,3.2814,3.2814,0,-3.012e-15,0,99.799,1062.6,ARMED
0.495,-1.0235e-17,0,1.0263,-9.5286e-17,0,3.2787,3.2787,0,-3.0192e-15,0,99.799,1055.7,ARMED
0.4975,-1.0476e-17,0,1.0345,-9.6432e-17,0,3.2758,3.2758,0,-3.0258e-15,0,99.798,1049.3,ARMED
0.5,-1.072e-17,0,1.0426,-9.7575e-17,0,3.2729,3.2729,0,-3.0316e-15,0,99.798,1043.2,ARMED
0.5025,-1.0967e-17,0,1.0508,-9.8782e-17,0,3.2711,3.2711,0,-3.0368e-15,0,99.797,1100.1,TAKEOFF
0.505,-1.1217e-17,0,1.059,-1.0005e-16,0,3.2704,3.2704,0,-3.0413e-15,0,99.797,1153.6,TAKEOFF
0.5075,-1.1471e-17,0,1.0672,-1.0138e-16,0,3.2708,3.2708,0,-3.045e-15,0,99.796,1203.8,TAKEOFF
0.51,-1.1727e-17,0,1.0754,-1.0276e-16,0,3.2722,3.2722,0,-3.0479e-15,0,99.796,1251,TAKEOFF
0.5125,-1.1988e-17,0,1.0835,-1.0418e-16,0,3.2745,3.2745,0,-3.0502e-15,0,99.795,1294,TAKEOFF
0.515,-1.2252e-17,0,1.0917,-1.0566e-16,0,3.2776,3.2776,0,-3.0518e-15,0,99.795,1334.4,TAKEOFF
0.5175,-1.252e-17,0,1.0999,-1.0718e-16,0,3.2815,3.2815,0,-3.0529e-15,0,99.794,1372.3,TAKEOFF
0.52,-1.2792e-17,0,1.1082,-1.0873e-16,0,3.2861,3.2861,0,-3.0534e-15,0,99.794,1408,TAKEOFF
